Time(sec),EDA(uS),EDA_Filtered(uS),EDA_Valid(1Yes_0No),EDA_w_NaN_from_QA(uS),Temp(C)
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.05,15.05,1,15.05,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.05,15.05,1,15.05,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.05,15.05,1,15.05,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.05,15.05,1,15.05,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.05,15.05,1,15.05,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.31,15.31,1,15.31,32.9
6.3644e+10,15.31,15.31,1,15.31,32.9
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,32.9
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.03,15.03,1,15.03,33.1
6.3644e+10,15.31,15.31,1,15.31,32.9
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.31,15.31,1,15.31,32.9
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.03,15.03,1,15.03,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.03,15.03,1,15.03,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,32.9
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.01,15.01,1,15.01,33.3
6.3644e+10,15.03,15.03,1,15.03,33.3
6.3644e+10,15.03,15.03,1,15.03,33.3
6.3644e+10,15.05,15.05,1,15.05,33.3
6.3644e+10,15.31,15.31,1,15.31,33.3
6.3644e+10,15.01,15.01,1,15.01,33.3
6.3644e+10,15.31,15.31,1,15.31,33.3
6.3644e+10,15.03,15.03,1,15.03,33.3
6.3644e+10,15.01,15.01,1,15.01,33.3
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.03,15.03,1,15.03,33.1
6.3644e+10,15.03,15.03,1,15.03,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.03,15.03,1,15.03,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.31,15.31,1,15.31,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.03,15.03,1,15.03,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,14.75,14.75,1,14.75,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,14.75,14.75,1,14.75,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.66,15.66,1,15.66,33.1
6.3644e+10,15.66,15.66,1,15.66,33.1
6.3644e+10,15.33,15.33,1,15.33,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.33,15.33,1,15.33,32.9
6.3644e+10,15.03,15.03,1,15.03,32.9
6.3644e+10,15.31,15.31,1,15.31,32.9
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,32.9
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.31,15.31,1,15.31,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.31,15.31,1,15.31,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,14.75,14.75,1,14.75,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15.01,15.01,1,15.01,32.9
6.3644e+10,14.73,14.73,1,14.73,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15.01,15.01,1,15.01,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,15,15,1,15,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,14.73,14.73,1,14.73,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,15,15,1,15,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,15,15,1,15,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,32.9
6.3644e+10,14.71,14.71,1,14.71,33.1
6.3644e+10,14.71,14.71,1,14.71,33.1
