Time(sec),EDA(uS),EDA_Filtered(uS),EDA_Valid(1Yes_0No),EDA_w_NaN_from_QA(uS),Temp(C)
6.3644e+10,0.779,0.7777,1,0.779,31.8
6.3644e+10,0.779,0.77775,1,0.779,32
6.3644e+10,0.779,0.7778,1,0.779,31.8
6.3644e+10,0.779,0.77784,1,0.779,32
6.3644e+10,0.781,0.77788,1,0.781,32
6.3644e+10,0.779,0.77792,1,0.779,32
6.3644e+10,0.781,0.77796,1,0.781,32
6.3644e+10,0.781,0.77799,1,0.781,31.8
6.3644e+10,0.779,0.77802,1,0.779,32
6.3644e+10,0.779,0.77805,1,0.779,32
6.3644e+10,0.779,0.77807,1,0.779,32
6.3644e+10,0.779,0.77809,1,0.779,32
6.3644e+10,0.779,0.77812,1,0.779,32
6.3644e+10,0.779,0.77814,1,0.779,32
6.3644e+10,0.779,0.77817,1,0.779,32
6.3644e+10,0.779,0.77819,1,0.779,32
6.3644e+10,0.781,0.77821,1,0.781,31.8
6.3644e+10,0.779,0.77823,1,0.779,32
6.3644e+10,0.779,0.77826,1,0.779,31.8
6.3644e+10,0.779,0.77828,1,0.779,31.8
6.3644e+10,0.779,0.7783,1,0.779,31.8
6.3644e+10,0.779,0.77833,1,0.779,32
6.3644e+10,0.779,0.77835,1,0.779,32
6.3644e+10,0.779,0.77838,1,0.779,31.8
6.3644e+10,0.779,0.7784,1,0.779,32
6.3644e+10,0.779,0.77842,1,0.779,31.8
6.3644e+10,0.781,0.77844,1,0.781,31.8
6.3644e+10,0.781,0.77845,1,0.781,31.8
6.3644e+10,0.781,0.77847,1,0.781,32
6.3644e+10,0.781,0.77848,1,0.781,32
6.3644e+10,0.781,0.77849,1,0.781,32
6.3644e+10,0.781,0.77849,1,0.781,32
6.3644e+10,0.781,0.77849,1,0.781,32
6.3644e+10,0.781,0.77849,1,0.781,32
6.3644e+10,0.781,0.77849,1,0.781,32
6.3644e+10,0.781,0.77848,1,0.781,31.8
6.3644e+10,0.781,0.77847,1,0.781,32
6.3644e+10,0.781,0.77846,1,0.781,32
6.3644e+10,0.781,0.77845,1,0.781,31.8
6.3644e+10,0.783,0.77843,1,0.783,32
6.3644e+10,0.781,0.7784,1,0.781,31.8
6.3644e+10,0.783,0.77838,1,0.783,32
6.3644e+10,0.783,0.77835,1,0.783,32
6.3644e+10,0.781,0.77832,1,0.781,32
6.3644e+10,0.781,0.77828,1,0.781,31.8
6.3644e+10,0.783,0.77824,1,0.783,32
6.3644e+10,0.781,0.7782,1,0.781,32
6.3644e+10,0.781,0.77816,1,0.781,32
6.3644e+10,0.781,0.77812,1,0.781,32
6.3644e+10,0.781,0.77807,1,0.781,32
6.3644e+10,0.779,0.77803,1,0.779,32
6.3644e+10,0.779,0.77798,1,0.779,31.8
6.3644e+10,0.779,0.77794,1,0.779,31.8
6.3644e+10,0.779,0.77789,1,0.779,32
6.3644e+10,0.777,0.77785,1,0.777,32
6.3644e+10,0.777,0.7778,1,0.777,31.8
6.3644e+10,0.771,0.77776,1,0.771,32
6.3644e+10,0.769,0.77773,1,0.769,32
6.3644e+10,0.771,0.77769,1,0.771,32
6.3644e+10,0.769,0.77766,1,0.769,31.8
6.3644e+10,0.769,0.77764,1,0.769,31.8
6.3644e+10,0.769,0.77762,1,0.769,32
6.3644e+10,0.769,0.7776,1,0.769,31.8
6.3644e+10,0.771,0.77758,1,0.771,32
6.3644e+10,0.771,0.77756,1,0.771,32
6.3644e+10,0.771,0.77755,1,0.771,32
6.3644e+10,0.771,0.77753,1,0.771,32
6.3644e+10,0.771,0.77752,1,0.771,32
6.3644e+10,0.771,0.77751,1,0.771,31.8
6.3644e+10,0.769,0.7775,1,0.769,31.8
6.3644e+10,0.771,0.7775,1,0.771,32
6.3644e+10,0.771,0.77749,1,0.771,31.8
6.3644e+10,0.775,0.77749,1,0.775,32
6.3644e+10,0.773,0.77749,1,0.773,31.8
6.3644e+10,0.777,0.77749,1,0.777,32
6.3644e+10,0.779,0.77749,1,0.779,32
6.3644e+10,0.779,0.77748,1,0.779,32
6.3644e+10,0.783,0.77748,1,0.783,31.8
6.3644e+10,0.777,0.77747,1,0.777,32
6.3644e+10,0.783,0.77745,1,0.783,32
6.3644e+10,0.781,0.77743,1,0.781,31.8
6.3644e+10,0.781,0.77741,1,0.781,32
6.3644e+10,0.783,0.77739,1,0.783,32
6.3644e+10,0.779,0.77736,1,0.779,32
6.3644e+10,0.786,0.77733,1,0.786,32
6.3644e+10,0.783,0.77729,1,0.783,32
6.3644e+10,0.775,0.77725,1,0.775,32
6.3644e+10,0.776,0.77721,1,0.776,31.8
6.3644e+10,0.773,0.77717,1,0.773,32
6.3644e+10,0.777,0.77713,1,0.777,32
6.3644e+10,0.777,0.77708,1,0.777,31.8
6.3644e+10,0.782,0.77704,1,0.782,32
6.3644e+10,0.777,0.77699,1,0.777,32
6.3644e+10,0.782,0.77694,1,0.782,31.8
6.3644e+10,0.781,0.77689,1,0.781,32
6.3644e+10,0.777,0.77684,1,0.777,31.8
6.3644e+10,0.784,0.77678,1,0.784,32
6.3644e+10,0.782,0.77672,1,0.782,32
6.3644e+10,0.782,0.77665,1,0.782,32
6.3644e+10,0.782,0.77659,1,0.782,31.8
6.3644e+10,0.777,0.77652,1,0.777,32
6.3644e+10,0.773,0.77644,1,0.773,31.8
6.3644e+10,0.78,0.77637,1,0.78,31.8
6.3644e+10,0.782,0.7763,1,0.782,32
6.3644e+10,0.777,0.77622,1,0.777,31.8
6.3644e+10,0.782,0.77615,1,0.782,32
6.3644e+10,0.779,0.77607,1,0.779,31.8
6.3644e+10,0.781,0.77599,1,0.781,32
6.3644e+10,0.777,0.7759,1,0.777,31.8
6.3644e+10,0.781,0.77582,1,0.781,32
6.3644e+10,0.784,0.77573,1,0.784,31.8
6.3644e+10,0.783,0.77564,1,0.783,31.8
6.3644e+10,0.783,0.77554,1,0.783,31.8
6.3644e+10,0.781,0.77544,1,0.781,32
6.3644e+10,0.781,0.77534,1,0.781,31.8
6.3644e+10,0.779,0.77523,1,0.779,32
6.3644e+10,0.781,0.77512,1,0.781,31.8
6.3644e+10,0.783,0.77501,1,0.783,31.8
6.3644e+10,0.781,0.77489,1,0.781,31.8
6.3644e+10,0.781,0.77477,1,0.781,31.8
6.3644e+10,0.777,0.77465,1,0.777,31.8
6.3644e+10,0.777,0.77452,1,0.777,31.8
6.3644e+10,0.775,0.77439,1,0.775,31.8
6.3644e+10,0.771,0.77425,1,0.771,32
6.3644e+10,0.769,0.77412,1,0.769,32
6.3644e+10,0.769,0.77398,1,0.769,32
6.3644e+10,0.769,0.77385,1,0.769,32
6.3644e+10,0.769,0.77371,1,0.769,32
6.3644e+10,0.769,0.77358,1,0.769,32
6.3644e+10,0.769,0.77344,1,0.769,32
6.3644e+10,0.773,0.77331,1,0.773,31.8
6.3644e+10,0.769,0.77317,1,0.769,32
6.3644e+10,0.769,0.77304,1,0.769,32
6.3644e+10,0.769,0.7729,1,0.769,31.8
6.3644e+10,0.771,0.77277,1,0.771,31.8
6.3644e+10,0.769,0.77264,1,0.769,32
6.3644e+10,0.769,0.7725,1,0.769,31.8
6.3644e+10,0.769,0.77237,1,0.769,32
6.3644e+10,0.769,0.77224,1,0.769,32
6.3644e+10,0.769,0.77211,1,0.769,32
6.3644e+10,0.769,0.77198,1,0.769,32
6.3644e+10,0.769,0.77185,1,0.769,32
6.3644e+10,0.769,0.77173,1,0.769,31.8
6.3644e+10,0.769,0.77161,1,0.769,32
6.3644e+10,0.769,0.7715,1,0.769,31.8
6.3644e+10,0.769,0.77138,1,0.769,32
6.3644e+10,0.769,0.77127,1,0.769,32
6.3644e+10,0.769,0.77117,1,0.769,32
6.3644e+10,0.769,0.77106,1,0.769,31.8
6.3644e+10,0.769,0.77096,1,0.769,32
6.3644e+10,0.769,0.77086,1,0.769,31.8
6.3644e+10,0.769,0.77077,1,0.769,31.8
6.3644e+10,0.769,0.77068,1,0.769,32
6.3644e+10,0.769,0.77058,1,0.769,32
6.3644e+10,0.769,0.77049,1,0.769,32
6.3644e+10,0.769,0.7704,1,0.769,31.8
6.3644e+10,0.769,0.77032,1,0.769,32
6.3644e+10,0.769,0.77023,1,0.769,31.8
6.3644e+10,0.769,0.77015,1,0.769,32
6.3644e+10,0.769,0.77008,1,0.769,32
6.3644e+10,0.769,0.77,1,0.769,32
6.3644e+10,0.769,0.76993,1,0.769,32
6.3644e+10,0.769,0.76986,1,0.769,32
6.3644e+10,0.769,0.76979,1,0.769,31.8
6.3644e+10,0.769,0.76973,1,0.769,32
6.3644e+10,0.769,0.76967,1,0.769,31.8
6.3644e+10,0.769,0.76961,1,0.769,31.8
6.3644e+10,0.769,0.76955,1,0.769,31.8
6.3644e+10,0.769,0.7695,1,0.769,32
6.3644e+10,0.769,0.76945,1,0.769,31.8
6.3644e+10,0.769,0.7694,1,0.769,31.8
6.3644e+10,0.769,0.76935,1,0.769,32
6.3644e+10,0.769,0.76931,1,0.769,31.8
6.3644e+10,0.769,0.76927,1,0.769,32
6.3644e+10,0.769,0.76923,1,0.769,31.8
6.3644e+10,0.769,0.7692,1,0.769,31.8
6.3644e+10,0.769,0.76916,1,0.769,31.8
6.3644e+10,0.769,0.76914,1,0.769,32
6.3644e+10,0.769,0.76911,1,0.769,32
6.3644e+10,0.769,0.76909,1,0.769,31.8
6.3644e+10,0.769,0.76907,1,0.769,31.8
6.3644e+10,0.769,0.76905,1,0.769,32
6.3644e+10,0.769,0.76904,1,0.769,32
6.3644e+10,0.769,0.76903,1,0.769,31.8
6.3644e+10,0.769,0.76902,1,0.769,32
6.3644e+10,0.769,0.76902,1,0.769,32
6.3644e+10,0.769,0.76901,1,0.769,32
6.3644e+10,0.769,0.76901,1,0.769,32
6.3644e+10,0.769,0.76901,1,0.769,32
6.3644e+10,0.769,0.76901,1,0.769,32
6.3644e+10,0.769,0.76901,1,0.769,32
6.3644e+10,0.769,0.76901,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,32
6.3644e+10,0.769,0.769,1,0.769,31.8
6.3644e+10,0.769,0.76899,1,0.769,32
6.3644e+10,0.769,0.76899,1,0.769,32
6.3644e+10,0.769,0.76899,1,0.769,32
6.3644e+10,0.769,0.76899,1,0.769,31.8
6.3644e+10,0.769,0.76899,1,0.769,31.8
6.3644e+10,0.769,0.76899,1,0.769,31.8
6.3644e+10,0.769,0.76898,1,0.769,32
6.3644e+10,0.769,0.76898,1,0.769,32
6.3644e+10,0.769,0.76898,1,0.769,32
6.3644e+10,0.769,0.76898,1,0.769,31.8
6.3644e+10,0.769,0.76897,1,0.769,32
6.3644e+10,0.769,0.76896,1,0.769,31.8
6.3644e+10,0.769,0.76896,1,0.769,32
6.3644e+10,0.769,0.76895,1,0.769,32
6.3644e+10,0.769,0.76894,1,0.769,31.8
6.3644e+10,0.769,0.76893,1,0.769,32
6.3644e+10,0.769,0.76892,1,0.769,32
6.3644e+10,0.769,0.7689,1,0.769,32
6.3644e+10,0.769,0.76889,1,0.769,32
6.3644e+10,0.769,0.76887,1,0.769,31.8
6.3644e+10,0.769,0.76885,1,0.769,32
6.3644e+10,0.769,0.76883,1,0.769,32
6.3644e+10,0.769,0.76881,1,0.769,32
6.3644e+10,0.769,0.76879,1,0.769,31.8
6.3644e+10,0.769,0.76877,1,0.769,32
6.3644e+10,0.769,0.76875,1,0.769,32
6.3644e+10,0.769,0.76872,1,0.769,32
6.3644e+10,0.769,0.76869,1,0.769,31.8
6.3644e+10,0.769,0.76867,1,0.769,32
6.3644e+10,0.769,0.76864,1,0.769,32
6.3644e+10,0.769,0.76861,1,0.769,31.8
6.3644e+10,0.769,0.76857,1,0.769,31.8
6.3644e+10,0.769,0.76854,1,0.769,31.8
6.3644e+10,0.769,0.76851,1,0.769,32
6.3644e+10,0.769,0.76848,1,0.769,31.8
6.3644e+10,0.769,0.76844,1,0.769,31.8
6.3644e+10,0.769,0.7684,1,0.769,32
6.3644e+10,0.769,0.76836,1,0.769,32
6.3644e+10,0.769,0.76833,1,0.769,32
6.3644e+10,0.769,0.76828,1,0.769,32
6.3644e+10,0.769,0.76824,1,0.769,32
6.3644e+10,0.769,0.7682,1,0.769,31.8
6.3644e+10,0.769,0.76816,1,0.769,31.8
6.3644e+10,0.769,0.76811,1,0.769,32
6.3644e+10,0.769,0.76806,1,0.769,31.8
6.3644e+10,0.769,0.76802,1,0.769,32
6.3644e+10,0.769,0.76797,1,0.769,32
6.3644e+10,0.769,0.76793,1,0.769,31.8
6.3644e+10,0.769,0.76788,1,0.769,31.8
6.3644e+10,0.769,0.76783,1,0.769,32
6.3644e+10,0.769,0.76779,1,0.769,31.8
6.3644e+10,0.769,0.76774,1,0.769,31.8
6.3644e+10,0.769,0.76769,1,0.769,32
6.3644e+10,0.769,0.76765,1,0.769,32
6.3644e+10,0.769,0.7676,1,0.769,31.8
6.3644e+10,0.769,0.76755,1,0.769,32
6.3644e+10,0.769,0.76751,1,0.769,31.8
6.3644e+10,0.769,0.76746,1,0.769,32
6.3644e+10,0.769,0.76742,1,0.769,31.8
6.3644e+10,0.764,0.76737,1,0.764,31.8
6.3644e+10,0.769,0.76732,1,0.769,31.8
6.3644e+10,0.769,0.76728,1,0.769,31.8
6.3644e+10,0.769,0.76724,1,0.769,32
6.3644e+10,0.769,0.76719,1,0.769,31.8
6.3644e+10,0.769,0.76715,1,0.769,32
6.3644e+10,0.769,0.7671,1,0.769,32
6.3644e+10,0.769,0.76705,1,0.769,32
6.3644e+10,0.769,0.767,1,0.769,31.8
6.3644e+10,0.764,0.76695,1,0.764,32
6.3644e+10,0.769,0.7669,1,0.769,32
6.3644e+10,0.769,0.76685,1,0.769,32
6.3644e+10,0.769,0.7668,1,0.769,31.8
6.3644e+10,0.764,0.76675,1,0.764,31.8
6.3644e+10,0.764,0.7667,1,0.764,32
6.3644e+10,0.764,0.76665,1,0.764,32
6.3644e+10,0.764,0.7666,1,0.764,32
6.3644e+10,0.764,0.76656,1,0.764,31.8
6.3644e+10,0.764,0.76651,1,0.764,32
6.3644e+10,0.764,0.76647,1,0.764,32
6.3644e+10,0.764,0.76642,1,0.764,32
6.3644e+10,0.764,0.76638,1,0.764,32
6.3644e+10,0.762,0.76635,1,0.762,32
6.3644e+10,0.764,0.76631,1,0.764,32
6.3644e+10,0.764,0.76627,1,0.764,32
6.3644e+10,0.764,0.76624,1,0.764,32
6.3644e+10,0.764,0.76621,1,0.764,32
6.3644e+10,0.764,0.76618,1,0.764,32
6.3644e+10,0.762,0.76615,1,0.762,32
6.3644e+10,0.764,0.76612,1,0.764,31.8
6.3644e+10,0.764,0.7661,1,0.764,31.8
6.3644e+10,0.764,0.76608,1,0.764,32
6.3644e+10,0.762,0.76606,1,0.762,32
6.3644e+10,0.764,0.76604,1,0.764,32
6.3644e+10,0.764,0.76602,1,0.764,32
6.3644e+10,0.769,0.76601,1,0.769,32
6.3644e+10,0.764,0.76599,1,0.764,32
6.3644e+10,0.764,0.76598,1,0.764,32
6.3644e+10,0.764,0.76597,1,0.764,31.8
6.3644e+10,0.764,0.76596,1,0.764,32
6.3644e+10,0.764,0.76596,1,0.764,32
6.3644e+10,0.764,0.76595,1,0.764,32
6.3644e+10,0.764,0.76595,1,0.764,32
6.3644e+10,0.764,0.76595,1,0.764,32
6.3644e+10,0.764,0.76596,1,0.764,32
6.3644e+10,0.764,0.76596,1,0.764,32
6.3644e+10,0.764,0.76597,1,0.764,32
6.3644e+10,0.764,0.76598,1,0.764,32
6.3644e+10,0.768,0.76599,1,0.768,32.2
6.3644e+10,0.766,0.76601,1,0.766,32.2
6.3644e+10,0.769,0.76602,1,0.769,32.2
6.3644e+10,0.769,0.76603,1,0.769,32.2
6.3644e+10,0.769,0.76605,1,0.769,32.2
6.3644e+10,0.769,0.76606,1,0.769,32.2
6.3644e+10,0.769,0.76607,1,0.769,32.2
6.3644e+10,0.769,0.76609,1,0.769,32.2
6.3644e+10,0.769,0.7661,1,0.769,32.2
6.3644e+10,0.769,0.76612,1,0.769,32.2
6.3644e+10,0.769,0.76613,1,0.769,32.2
6.3644e+10,0.769,0.76614,1,0.769,32.2
6.3644e+10,0.769,0.76616,1,0.769,32.2
6.3644e+10,0.769,0.76617,1,0.769,32.2
6.3644e+10,0.769,0.76618,1,0.769,32.2
6.3644e+10,0.769,0.7662,1,0.769,32.2
6.3644e+10,0.769,0.76621,1,0.769,32.2
6.3644e+10,0.769,0.76622,1,0.769,32.2
6.3644e+10,0.769,0.76624,1,0.769,32.2
6.3644e+10,0.765,0.76625,1,0.765,31.8
6.3644e+10,0.764,0.76626,1,0.764,32
6.3644e+10,0.764,0.76628,1,0.764,32
6.3644e+10,0.764,0.7663,1,0.764,32
6.3644e+10,0.764,0.76632,1,0.764,32
6.3644e+10,0.764,0.76634,1,0.764,32
6.3644e+10,0.764,0.76637,1,0.764,32
6.3644e+10,0.769,0.7664,1,0.769,32
6.3644e+10,0.764,0.76643,1,0.764,32
6.3644e+10,0.769,0.76646,1,0.769,31.8
6.3644e+10,0.764,0.76649,1,0.764,32
6.3644e+10,0.764,0.76652,1,0.764,31.8
6.3644e+10,0.764,0.76655,1,0.764,32
6.3644e+10,0.764,0.76659,1,0.764,31.8
6.3644e+10,0.764,0.76662,1,0.764,32
6.3644e+10,0.764,0.76666,1,0.764,32
6.3644e+10,0.764,0.7667,1,0.764,32
6.3644e+10,0.769,0.76673,1,0.769,32
6.3644e+10,0.764,0.76677,1,0.764,32
6.3644e+10,0.764,0.76681,1,0.764,32
6.3644e+10,0.764,0.76685,1,0.764,32
6.3644e+10,0.764,0.76689,1,0.764,32
6.3644e+10,0.764,0.76693,1,0.764,32
6.3644e+10,0.769,0.76698,1,0.769,31.8
6.3644e+10,0.769,0.76702,1,0.769,31.8
6.3644e+10,0.764,0.76706,1,0.764,32
6.3644e+10,0.769,0.7671,1,0.769,32
6.3644e+10,0.764,0.76714,1,0.764,32
6.3644e+10,0.764,0.76718,1,0.764,31.8
6.3644e+10,0.769,0.76722,1,0.769,32
6.3644e+10,0.764,0.76726,1,0.764,32
6.3644e+10,0.769,0.7673,1,0.769,32
6.3644e+10,0.769,0.76734,1,0.769,31.8
6.3644e+10,0.764,0.76738,1,0.764,32
6.3644e+10,0.769,0.76742,1,0.769,31.8
6.3644e+10,0.769,0.76746,1,0.769,32
6.3644e+10,0.769,0.7675,1,0.769,32
6.3644e+10,0.769,0.76753,1,0.769,32
6.3644e+10,0.764,0.76756,1,0.764,32
6.3644e+10,0.769,0.7676,1,0.769,32
6.3644e+10,0.769,0.76763,1,0.769,32
6.3644e+10,0.769,0.76766,1,0.769,32
6.3644e+10,0.769,0.76769,1,0.769,31.8
6.3644e+10,0.769,0.76772,1,0.769,32
6.3644e+10,0.769,0.76775,1,0.769,32
6.3644e+10,0.764,0.76777,1,0.764,32
6.3644e+10,0.769,0.7678,1,0.769,31.8
6.3644e+10,0.769,0.76782,1,0.769,31.8
6.3644e+10,0.769,0.76785,1,0.769,31.8
6.3644e+10,0.769,0.76787,1,0.769,32
6.3644e+10,0.769,0.7679,1,0.769,32
6.3644e+10,0.769,0.76792,1,0.769,31.8
6.3644e+10,0.769,0.76794,1,0.769,32
6.3644e+10,0.769,0.76797,1,0.769,31.8
6.3644e+10,0.769,0.76799,1,0.769,32
6.3644e+10,0.769,0.76802,1,0.769,31.8
6.3644e+10,0.769,0.76804,1,0.769,31.8
6.3644e+10,0.769,0.76806,1,0.769,32
6.3644e+10,0.769,0.76809,1,0.769,32
6.3644e+10,0.769,0.76811,1,0.769,32
6.3644e+10,0.769,0.76814,1,0.769,32
6.3644e+10,0.769,0.76816,1,0.769,32
6.3644e+10,0.769,0.76819,1,0.769,32
6.3644e+10,0.769,0.76821,1,0.769,32
6.3644e+10,0.769,0.76823,1,0.769,32
6.3644e+10,0.769,0.76826,1,0.769,32
6.3644e+10,0.769,0.76828,1,0.769,31.8
6.3644e+10,0.769,0.7683,1,0.769,31.8
6.3644e+10,0.769,0.76832,1,0.769,32
6.3644e+10,0.769,0.76834,1,0.769,32
6.3644e+10,0.769,0.76835,1,0.769,32
6.3644e+10,0.769,0.76837,1,0.769,32
6.3644e+10,0.769,0.76839,1,0.769,32
6.3644e+10,0.769,0.7684,1,0.769,32
6.3644e+10,0.769,0.76842,1,0.769,32
6.3644e+10,0.769,0.76843,1,0.769,31.8
6.3644e+10,0.769,0.76844,1,0.769,32
6.3644e+10,0.769,0.76845,1,0.769,32
6.3644e+10,0.769,0.76846,1,0.769,31.8
6.3644e+10,0.769,0.76847,1,0.769,31.8
6.3644e+10,0.769,0.76848,1,0.769,31.8
6.3644e+10,0.769,0.76848,1,0.769,32
6.3644e+10,0.769,0.76849,1,0.769,32
6.3644e+10,0.769,0.76849,1,0.769,32
6.3644e+10,0.769,0.76849,1,0.769,31.8
6.3644e+10,0.769,0.76849,1,0.769,31.8
6.3644e+10,0.769,0.76849,1,0.769,32
6.3644e+10,0.769,0.76849,1,0.769,32
6.3644e+10,0.769,0.76849,1,0.769,32
6.3644e+10,0.764,0.76849,1,0.764,32
6.3644e+10,0.769,0.76849,1,0.769,32
6.3644e+10,0.769,0.76849,1,0.769,31.8
6.3644e+10,0.769,0.76849,1,0.769,32
6.3644e+10,0.769,0.76849,1,0.769,32
6.3644e+10,0.769,0.76848,1,0.769,32
6.3644e+10,0.769,0.76848,1,0.769,32
6.3644e+10,0.769,0.76848,1,0.769,32
6.3644e+10,0.769,0.76847,1,0.769,31.8
6.3644e+10,0.764,0.76847,1,0.764,32
6.3644e+10,0.764,0.76847,1,0.764,32
6.3644e+10,0.769,0.76847,1,0.769,32
6.3644e+10,0.769,0.76847,1,0.769,32
6.3644e+10,0.769,0.76847,1,0.769,31.8
6.3644e+10,0.764,0.76847,1,0.764,32
6.3644e+10,0.769,0.76847,1,0.769,31.8
6.3644e+10,0.769,0.76847,1,0.769,32
6.3644e+10,0.764,0.76847,1,0.764,32
6.3644e+10,0.769,0.76847,1,0.769,31.8
6.3644e+10,0.769,0.76848,1,0.769,31.8
6.3644e+10,0.764,0.76848,1,0.764,32
6.3644e+10,0.764,0.76848,1,0.764,31.8
6.3644e+10,0.769,0.76849,1,0.769,32
6.3644e+10,0.769,0.7685,1,0.769,32
6.3644e+10,0.769,0.76851,1,0.769,32
6.3644e+10,0.769,0.76851,1,0.769,32
6.3644e+10,0.769,0.76852,1,0.769,32
6.3644e+10,0.769,0.76853,1,0.769,32
6.3644e+10,0.769,0.76854,1,0.769,31.8
6.3644e+10,0.769,0.76854,1,0.769,32
6.3644e+10,0.769,0.76855,1,0.769,32
6.3644e+10,0.769,0.76856,1,0.769,32
6.3644e+10,0.769,0.76857,1,0.769,32
6.3644e+10,0.769,0.76857,1,0.769,32
6.3644e+10,0.769,0.76858,1,0.769,32
6.3644e+10,0.769,0.76858,1,0.769,32
6.3644e+10,0.769,0.76859,1,0.769,32
6.3644e+10,0.769,0.7686,1,0.769,32
6.3644e+10,0.769,0.7686,1,0.769,32
6.3644e+10,0.769,0.76861,1,0.769,31.8
6.3644e+10,0.769,0.76861,1,0.769,32
6.3644e+10,0.769,0.76862,1,0.769,32
6.3644e+10,0.769,0.76862,1,0.769,32
6.3644e+10,0.769,0.76863,1,0.769,32
6.3644e+10,0.769,0.76863,1,0.769,32
6.3644e+10,0.769,0.76864,1,0.769,32
6.3644e+10,0.769,0.76864,1,0.769,32
6.3644e+10,0.769,0.76865,1,0.769,32
6.3644e+10,0.769,0.76865,1,0.769,32
6.3644e+10,0.769,0.76866,1,0.769,32
6.3644e+10,0.769,0.76866,1,0.769,32
6.3644e+10,0.769,0.76867,1,0.769,32
6.3644e+10,0.769,0.76867,1,0.769,32
6.3644e+10,0.769,0.76868,1,0.769,32
