Time(sec),EDA(uS),EDA_Valid(1Yes_0No),EDA_w_NaN_from_QA(uS),Temp(C)
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.1
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.1
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.1
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,28.16,1,28.16,33.1
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,28.16,1,28.16,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,27.28,1,27.28,33.3
6.3644e+10,27.28,1,27.28,33.3
6.3644e+10,26.39,1,26.39,33.1
6.3644e+10,28.16,1,28.16,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,28.16,1,28.16,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.28,1,27.28,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.1
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.25,1,27.25,33.1
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,28.12,1,28.12,33.1
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,27.28,1,27.28,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.42,1,26.42,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,28.12,1,28.12,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.25,1,27.25,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.1
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.1
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.1
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.1
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,27.21,1,27.21,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.39,1,26.39,33.3
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,25.58,1,25.58,33.3
6.3644e+10,26.36,1,26.36,33.5
6.3644e+10,26.39,1,26.39,33.5
6.3644e+10,26.39,1,26.39,33.5
6.3644e+10,25.58,1,25.58,33.5
6.3644e+10,25.58,1,25.58,33.5
6.3644e+10,25.58,1,25.58,33.5
6.3644e+10,25.58,1,25.58,33.5
6.3644e+10,25.58,1,25.58,33.5
6.3644e+10,25.58,1,25.58,33.5
6.3644e+10,26.36,1,26.36,33.5
6.3644e+10,25.58,1,25.58,33.5
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.5
6.3644e+10,25.58,1,25.58,33.5
6.3644e+10,26.36,1,26.36,33.5
6.3644e+10,25.58,1,25.58,33.5
6.3644e+10,25.58,1,25.58,33.5
6.3644e+10,26.36,1,26.36,33.5
6.3644e+10,25.58,1,25.58,33.5
6.3644e+10,26.36,1,26.36,33.5
6.3644e+10,26.36,1,26.36,33.5
6.3644e+10,26.36,1,26.36,33.5
6.3644e+10,26.36,1,26.36,33.5
6.3644e+10,26.36,1,26.36,33.5
6.3644e+10,26.36,1,26.36,33.5
6.3644e+10,26.39,1,26.39,33.5
6.3644e+10,27.21,1,27.21,33.1
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,25.55,1,25.55,33.1
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,26.36,1,26.36,33.1
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.55,1,25.55,33.1
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,26.36,1,26.36,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,24.8,1,24.8,33.3
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,24.8,1,24.8,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,24.8,1,24.8,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,24.8,1,24.8,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,24.8,1,24.8,33.1
6.3644e+10,24.8,1,24.8,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,26.33,1,26.33,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,25.55,1,25.55,33.3
6.3644e+10,26.33,1,26.33,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
6.3644e+10,25.52,1,25.52,33.1
6.3644e+10,25.52,1,25.52,33.3
