Time(sec),EDA(uS),EDA_Valid(1Yes_0No),EDA_w_NaN_from_QA(uS),Temp(C)
6.3644e+10,0.829,1,0.829,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.827,1,0.827,32
6.3644e+10,0.829,1,0.829,32
6.3644e+10,0.827,1,0.827,32
6.3644e+10,0.827,1,0.827,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.827,1,0.827,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.815,1,0.815,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.815,1,0.815,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.815,1,0.815,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.815,1,0.815,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.83,1,0.83,32
6.3644e+10,0.841,1,0.841,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.853,1,0.853,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.848,1,0.848,32
6.3644e+10,0.845,1,0.845,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.845,1,0.845,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.848,1,0.848,32
6.3644e+10,0.848,1,0.848,32
6.3644e+10,0.853,1,0.853,32
6.3644e+10,0.848,1,0.848,32
6.3644e+10,0.853,1,0.853,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.862,1,0.862,32
6.3644e+10,0.862,1,0.862,32
6.3644e+10,0.862,1,0.862,32
6.3644e+10,0.862,1,0.862,32
6.3644e+10,0.864,1,0.864,32
6.3644e+10,0.862,1,0.862,32
6.3644e+10,0.862,1,0.862,32
6.3644e+10,0.862,1,0.862,32
6.3644e+10,0.864,1,0.864,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.862,1,0.862,32
6.3644e+10,0.862,1,0.862,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.862,1,0.862,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.85,1,0.85,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.862,1,0.862,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.854,1,0.854,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.859,1,0.859,32
6.3644e+10,0.855,1,0.855,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.854,1,0.854,32
6.3644e+10,0.854,1,0.854,32
6.3644e+10,0.857,1,0.857,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.854,1,0.854,32
6.3644e+10,0.854,1,0.854,32
6.3644e+10,0.854,1,0.854,32
6.3644e+10,0.856,1,0.856,32
6.3644e+10,0.852,1,0.852,32
6.3644e+10,0.847,1,0.847,32
6.3644e+10,0.847,1,0.847,32
6.3644e+10,0.847,1,0.847,32
6.3644e+10,0.845,1,0.845,32
6.3644e+10,0.847,1,0.847,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.835,1,0.835,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.841,1,0.841,32
6.3644e+10,0.841,1,0.841,32
6.3644e+10,0.849,1,0.849,32
6.3644e+10,0.849,1,0.849,32
6.3644e+10,0.849,1,0.849,32
6.3644e+10,0.846,1,0.846,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.849,1,0.849,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.846,1,0.846,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.849,1,0.849,32
6.3644e+10,0.849,1,0.849,32
6.3644e+10,0.846,1,0.846,32
6.3644e+10,0.846,1,0.846,32
6.3644e+10,0.846,1,0.846,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.837,1,0.837,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.835,1,0.835,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.835,1,0.835,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.837,1,0.837,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.835,1,0.835,32
6.3644e+10,0.832,1,0.832,32
6.3644e+10,0.835,1,0.835,32
6.3644e+10,0.837,1,0.837,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.837,1,0.837,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.835,1,0.835,32
6.3644e+10,0.835,1,0.835,32
6.3644e+10,0.84,1,0.84,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.844,1,0.844,32
6.3644e+10,0.839,1,0.839,32.4
6.3644e+10,0.839,1,0.839,32.4
6.3644e+10,0.835,1,0.835,32.4
6.3644e+10,0.84,1,0.84,32.4
6.3644e+10,0.842,1,0.842,32.4
6.3644e+10,0.842,1,0.842,32.4
6.3644e+10,0.833,1,0.833,32.4
6.3644e+10,0.835,1,0.835,32.4
6.3644e+10,0.826,1,0.826,32.4
6.3644e+10,0.831,1,0.831,32.2
6.3644e+10,0.833,1,0.833,32.4
6.3644e+10,0.833,1,0.833,32.4
6.3644e+10,0.826,1,0.826,32.4
6.3644e+10,0.824,1,0.824,32.4
6.3644e+10,0.82,1,0.82,32.4
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.822,1,0.822,32.4
6.3644e+10,0.826,1,0.826,32.2
6.3644e+10,0.837,1,0.837,32.4
6.3644e+10,0.835,1,0.835,32.4
6.3644e+10,0.842,1,0.842,32
6.3644e+10,0.824,1,0.824,32
6.3644e+10,0.815,1,0.815,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.824,1,0.824,32
6.3644e+10,0.824,1,0.824,32
6.3644e+10,0.817,1,0.817,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.826,1,0.826,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.824,1,0.824,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.821,1,0.821,32
6.3644e+10,0.821,1,0.821,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.824,1,0.824,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.826,1,0.826,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.822,1,0.822,32
6.3644e+10,0.817,1,0.817,32
6.3644e+10,0.817,1,0.817,32
6.3644e+10,0.817,1,0.817,32
6.3644e+10,0.815,1,0.815,32
6.3644e+10,0.817,1,0.817,32
6.3644e+10,0.819,1,0.819,32
6.3644e+10,0.817,1,0.817,32
6.3644e+10,0.808,1,0.808,32
6.3644e+10,0.806,1,0.806,32
6.3644e+10,0.804,1,0.804,32
6.3644e+10,0.809,1,0.809,32
6.3644e+10,0.804,1,0.804,32
6.3644e+10,0.8,1,0.8,32
6.3644e+10,0.8,1,0.8,32
6.3644e+10,0.8,1,0.8,32
6.3644e+10,0.797,1,0.797,32
6.3644e+10,0.8,1,0.8,32
6.3644e+10,0.8,1,0.8,32
6.3644e+10,0.8,1,0.8,32
6.3644e+10,0.8,1,0.8,32
6.3644e+10,0.8,1,0.8,32
6.3644e+10,0.8,1,0.8,32
6.3644e+10,0.8,1,0.8,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.8,1,0.8,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.82,1,0.82,32
6.3644e+10,0.856,1,0.856,32.2
6.3644e+10,0.866,1,0.866,32
6.3644e+10,0.861,1,0.861,32
6.3644e+10,0.847,1,0.847,32.2
6.3644e+10,0.823,1,0.823,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.812,1,0.812,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.805,1,0.805,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
6.3644e+10,0.807,1,0.807,32
